"ensembl_gene_id","symbol"
"ENSG00000172113","NME6"
"ENSG00000172239","PAIP1"
"ENSG00000172262","ZNF131"
"ENSG00000172269","DPAGT1"
"ENSG00000172273","HINFP"
"ENSG00000172292","CERS6"
"ENSG00000172301","COPRS"
"ENSG00000172315","TP53RK"
"ENSG00000172331","BPGM"
"ENSG00000172336","POP7"
"ENSG00000172340","SUCLG2"
"ENSG00000172354","GNB2"
"ENSG00000172409","CLP1"
"ENSG00000172432","GTPBP2"
"ENSG00000172456","FGGY"
"ENSG00000172465","TCEAL1"
"ENSG00000172466","ZNF24"
"ENSG00000172469","MANEA"
"ENSG00000172500","FIBP"
"ENSG00000172530","BANP"
"ENSG00000172531","PPP1CA"
"ENSG00000172534","HCFC1"
"ENSG00000172586","CHCHD1"
"ENSG00000172671","ZFAND4"
"ENSG00000172732","MUS81"
"ENSG00000172757","CFL1"
"ENSG00000172765","TMCC1"
"ENSG00000172766","NAA16"
"ENSG00000172775","PSME3IP1"
"ENSG00000172795","DCP2"
"ENSG00000172845","SP3"
"ENSG00000172869","DMXL1"
"ENSG00000172878","METAP1D"
"ENSG00000172888","ZNF621"
"ENSG00000172890","NADSYN1"
"ENSG00000172922","RNASEH2C"
"ENSG00000172936","MYD88"
"ENSG00000172939","OXSR1"
"ENSG00000172977","KAT5"
"ENSG00000173039","RELA"
"ENSG00000173085","COQ2"
"ENSG00000173120","KDM2A"
"ENSG00000173145","NOC3L"
"ENSG00000173163","COMMD1"
"ENSG00000173171","MTX1"
"ENSG00000173221","GLRX"
"ENSG00000173226","IQCB1"
"ENSG00000173230","GOLGB1"
"ENSG00000173402","DAG1"
"ENSG00000173409","ARV1"
"ENSG00000173418","NAA20"
"ENSG00000173436","MICOS10"
"ENSG00000173457","PPP1R14B"
"ENSG00000173473","SMARCC1"
"ENSG00000173545","ZNF622"
"ENSG00000173588","CEP83"
"ENSG00000173681","BCLAF3"
"ENSG00000173692","PSMD1"
"ENSG00000173726","TOMM20"
"ENSG00000173744","AGFG1"
"ENSG00000173757","STAT5B"
"ENSG00000173786","CNP"
"ENSG00000173812","EIF1"
"ENSG00000173848","NET1"
"ENSG00000173875","ZNF791"
"ENSG00000173905","GOLIM4"
"ENSG00000173914","RBM4B"
"ENSG00000173950","XXYLT1"
"ENSG00000173960","UBXN2A"
"ENSG00000173992","CCS"
"ENSG00000174106","LEMD3"
"ENSG00000174173","TRMT10C"
"ENSG00000174197","MGA"
"ENSG00000174206","KICS2"
"ENSG00000174227","PIGG"
"ENSG00000174231","PRPF8"
"ENSG00000174238","PITPNA"
"ENSG00000174243","DDX23"
"ENSG00000174282","ZBTB4"
"ENSG00000174306","ZHX3"
"ENSG00000174373","RALGAPA1"
"ENSG00000174405","LIG4"
"ENSG00000174428","GTF2IRD2B"
"ENSG00000174437","ATP2A2"
"ENSG00000174444","RPL4"
"ENSG00000174446","SNAPC5"
"ENSG00000174485","DENND4A"
"ENSG00000174547","MRPL11"
"ENSG00000174574","AKIRIN1"
"ENSG00000174579","MSL2"
"ENSG00000174606","ANGEL2"
"ENSG00000174718","RESF1"
"ENSG00000174720","LARP7"
"ENSG00000174738","NR1D2"
"ENSG00000174744","BRMS1"
"ENSG00000174748","RPL15"
"ENSG00000174780","SRP72"
"ENSG00000174796","THAP6"
"ENSG00000174839","DENND6A"
"ENSG00000174840","PDE12"
"ENSG00000174842","GLMN"
"ENSG00000174851","YIF1A"
"ENSG00000174886","NDUFA11"
"ENSG00000174891","RSRC1"
"ENSG00000174915","PTDSS2"
"ENSG00000174917","MICOS13"
"ENSG00000174953","DHX36"
"ENSG00000175048","ZDHHC14"
"ENSG00000175054","ATR"
"ENSG00000175066","GK5"
"ENSG00000175073","VCPIP1"
"ENSG00000175105","ZNF654"
"ENSG00000175110","MRPS22"
"ENSG00000175115","PACS1"
"ENSG00000175137","SH3BP5L"
"ENSG00000175166","PSMD2"
"ENSG00000175193","PARL"
"ENSG00000175197","DDIT3"
"ENSG00000175198","PCCA"
"ENSG00000175203","DCTN2"
"ENSG00000175215","CTDSP2"
"ENSG00000175216","CKAP5"
"ENSG00000175220","ARHGAP1"
"ENSG00000175224","ATG13"
"ENSG00000175283","DOLK"
"ENSG00000175309","PHYKPL"
"ENSG00000175324","LSM1"
"ENSG00000175334","BANF1"
"ENSG00000175354","PTPN2"
"ENSG00000175376","EIF1AD"
"ENSG00000175387","SMAD2"
"ENSG00000175390","EIF3F"
"ENSG00000175455","CCDC14"
"ENSG00000175467","SART1"
"ENSG00000175470","PPP2R2D"
"ENSG00000175550","DRAP1"
"ENSG00000175575","PAAF1"
"ENSG00000175581","MRPL48"
"ENSG00000175582","RAB6A"
"ENSG00000175634","RPS6KB2"
"ENSG00000175662","TOM1L2"
"ENSG00000175782","SLC35E3"
"ENSG00000175792","RUVBL1"
"ENSG00000175806","MSRA"
"ENSG00000175826","CTDNEP1"
"ENSG00000175854","SWI5"
"ENSG00000175970","UNC119B"
"ENSG00000176087","SLC35A4"
"ENSG00000176095","IP6K1"
"ENSG00000176101","SSNA1"
"ENSG00000176102","CSTF3"
"ENSG00000176105","YES1"
"ENSG00000176108","CHMP6"
"ENSG00000176142","TMEM39A"
"ENSG00000176171","BNIP3"
"ENSG00000176209","SMIM19"
"ENSG00000176225","RTTN"
"ENSG00000176390","CRLF3"
"ENSG00000176393","RNPEP"
"ENSG00000176396","EID2"
"ENSG00000176407","KCMF1"
"ENSG00000176444","CLK2"
"ENSG00000176473","WDR25"
"ENSG00000176476","SGF29"
"ENSG00000176533","GNG7"
"ENSG00000176623","RMDN1"
"ENSG00000176731","RBIS"
"ENSG00000176783","RUFY1"
"ENSG00000176853","FAM91A1"
"ENSG00000176871","WSB2"
"ENSG00000176894","PXMP2"
"ENSG00000176896","TCEANC"
"ENSG00000176903","PNMA1"
"ENSG00000176915","ANKLE2"
"ENSG00000176946","THAP4"
"ENSG00000176978","DPP7"
"ENSG00000176986","SEC24C"
"ENSG00000177042","TMEM80"
"ENSG00000177058","SLC38A9"
"ENSG00000177082","WDR73"
"ENSG00000177150","FAM210A"
"ENSG00000177156","TALDO1"
"ENSG00000177189","RPS6KA3"
"ENSG00000177200","CHD9"
"ENSG00000177239","MAN1B1"
"ENSG00000177302","TOP3A"
"ENSG00000177311","ZBTB38"
"ENSG00000177352","CCDC71"
"ENSG00000177370","TIMM22"
"ENSG00000177383","MAGEF1"
"ENSG00000177426","TGIF1"
"ENSG00000177479","ARIH2"
"ENSG00000177556","ATOX1"
"ENSG00000177565","TBL1XR1"
"ENSG00000177606","JUN"
"ENSG00000177646","ACAD9"
"ENSG00000177683","THAP5"
"ENSG00000177728","TMEM94"
"ENSG00000177731","FLII"
"ENSG00000177733","HNRNPA0"
"ENSG00000177830","CHID1"
"ENSG00000177885","GRB2"
"ENSG00000177917","ARL6IP6"
"ENSG00000177951","BET1L"
"ENSG00000177963","RIC8A"
"ENSG00000177971","IMP3"
"ENSG00000178028","DMAP1"
"ENSG00000178035","IMPDH2"
"ENSG00000178057","NDUFAF3"
"ENSG00000178105","DDX10"
"ENSG00000178149","DALRD3"
"ENSG00000178188","SH2B1"
"ENSG00000178234","GALNT11"
"ENSG00000178252","WDR6"
"ENSG00000178425","NT5DC1"
"ENSG00000178467","P4HTM"
"ENSG00000178537","SLC25A20"
"ENSG00000178567","EPM2AIP1"
"ENSG00000178691","SUZ12"
"ENSG00000178694","NSUN3"
"ENSG00000178761","FAM219B"
"ENSG00000178764","ZHX2"
"ENSG00000178802","MPI"
"ENSG00000178896","EXOSC4"
"ENSG00000178913","TAF7"
"ENSG00000178927","CYBC1"
"ENSG00000178950","GAK"
"ENSG00000178952","TUFM"
"ENSG00000178971","CTC1"
"ENSG00000178974","FBXO34"
"ENSG00000178980","SELENOW"
"ENSG00000178982","EIF3K"
"ENSG00000179021","C3orf38"
"ENSG00000179051","RCC2"
"ENSG00000179094","PER1"
"ENSG00000179115","FARSA"
"ENSG00000179151","EDC3"
"ENSG00000179152","TCAIM"
"ENSG00000179163","FUCA1"
"ENSG00000179195","ZNF664"
"ENSG00000179218","CALR"
"ENSG00000179222","MAGED1"
"ENSG00000179262","RAD23A"
"ENSG00000179295","PTPN11"
"ENSG00000179335","CLK3"
"ENSG00000179387","ELMOD2"
"ENSG00000179562","GCC1"
"ENSG00000179632","MAF1"
"ENSG00000179889","PDXDC1"
"ENSG00000179912","R3HDM2"
"ENSG00000179918","SEPHS2"
"ENSG00000179933","C14orf119"
"ENSG00000179941","BBS10"
"ENSG00000179950","PUF60"
"ENSG00000179981","TSHZ1"
"ENSG00000180008","SOCS4"
"ENSG00000180011","PTGR3"
"ENSG00000180098","TRNAU1AP"
"ENSG00000180182","MED14"
"ENSG00000180185","FAHD1"
"ENSG00000180228","PRKRA"
"ENSG00000180304","OAZ2"
"ENSG00000180346","TIGD2"
"ENSG00000180370","PAK2"
"ENSG00000180376","CCDC66"
"ENSG00000180398","MCFD2"
"ENSG00000180628","PCGF5"
"ENSG00000180776","ZDHHC20"
"ENSG00000180787","ZFP3"
"ENSG00000180817","PPA1"
"ENSG00000180822","PSMG4"
"ENSG00000180879","SSR4"
"ENSG00000180901","KCTD2"
"ENSG00000180957","PITPNB"
"ENSG00000180964","TCEAL8"
"ENSG00000180979","LRRC57"
"ENSG00000180992","MRPL14"
"ENSG00000181038","METTL23"
"ENSG00000181163","NPM1"
"ENSG00000181192","DHTKD1"
"ENSG00000181222","POLR2A"
"ENSG00000181315","ZNF322"
"ENSG00000181481","RNF135"
"ENSG00000181555","SETD2"
"ENSG00000181610","MRPS23"
"ENSG00000181788","SIAH2"
"ENSG00000181789","COPG1"
"ENSG00000181804","SLC9A9"
"ENSG00000181817","LSM10"
"ENSG00000181894","ZNF329"
"ENSG00000181904","C5orf24"
"ENSG00000181929","PRKAG1"
"ENSG00000181991","MRPS11"
"ENSG00000182054","IDH2"
"ENSG00000182134","TDRKH"
"ENSG00000182149","IST1"
"ENSG00000182150","ERCC6L2"
"ENSG00000182173","TSEN54"
"ENSG00000182180","MRPS16"
"ENSG00000182196","ARL6IP4"
"ENSG00000182197","EXT1"
"ENSG00000182199","SHMT2"
"ENSG00000182220","ATP6AP2"
"ENSG00000182247","UBE2E2"
"ENSG00000182362","YBEY"
"ENSG00000182400","TRAPPC6B"
"ENSG00000182446","NPLOC4"
"ENSG00000182473","EXOC7"
"ENSG00000182481","KPNA2"
"ENSG00000182484","WASH6P"
"ENSG00000182504","CEP97"
"ENSG00000182512","GLRX5"
"ENSG00000182518","VCF2"
"ENSG00000182541","LIMK2"
"ENSG00000182544","MFSD5"
"ENSG00000182551","ADI1"
"ENSG00000182552","RWDD4"
"ENSG00000182568","SATB1"
"ENSG00000182606","TRAK1"
"ENSG00000182628","SKA2"
"ENSG00000182670","TTC3"
"ENSG00000182768","NGRN"
"ENSG00000182774","RPS17"
"ENSG00000182810","DDX28"
"ENSG00000182827","ACBD3"
"ENSG00000182872","RBM10"
"ENSG00000182919","C11orf54"
"ENSG00000182923","CEP63"
"ENSG00000182934","SRPRA"
"ENSG00000182944","EWSR1"
"ENSG00000182973","CNOT10"
"ENSG00000182979","MTA1"
"ENSG00000183011","NAA38"
"ENSG00000183020","AP2A2"
"ENSG00000183060","LYSMD4"
"ENSG00000183255","PTTG1IP"
"ENSG00000183258","DDX41"
"ENSG00000183283","DAZAP2"
"ENSG00000183291","SELENOF"
"ENSG00000183340","JRKL"
"ENSG00000183354","BRD10"
"ENSG00000183401","CCDC159"
"ENSG00000183431","SF3A3"
"ENSG00000183513","COA5"
"ENSG00000183520","UTP11"
"ENSG00000183527","PSMG1"
"ENSG00000183576","SETD3"
"ENSG00000183605","SFXN4"
"ENSG00000183621","ZNF438"
"ENSG00000183624","HMCES"
"ENSG00000183665","TRMT12"
"ENSG00000183684","ALYREF"
"ENSG00000183726","TMEM50A"
"ENSG00000183735","TBK1"
"ENSG00000183826","BTBD9"
"ENSG00000183864","TOB2"
"ENSG00000183891","TTC32"
"ENSG00000183955","KMT5A"
"ENSG00000184007","PTP4A2"
"ENSG00000184014","DENND5A"
"ENSG00000184047","DIABLO"
"ENSG00000184056","VPS33B"
"ENSG00000184117","NIPSNAP1"
"ENSG00000184162","NR2C2AP"
"ENSG00000184164","CRELD2"
"ENSG00000184182","UBE2F"
"ENSG00000184203","PPP1R2"
"ENSG00000184205","TSPYL2"
"ENSG00000184207","PGP"
"ENSG00000184209","SNRNP35"
"ENSG00000184220","CMSS1"
"ENSG00000184277","TM2D3"
"ENSG00000184428","TOP1MT"
"ENSG00000184432","COPB2"
"ENSG00000184436","THAP7"
"ENSG00000184481","FOXO4"
"ENSG00000184575","XPOT"
"ENSG00000184634","MED12"
"ENSG00000184640","SEPTIN9"
"ENSG00000184708","EIF4ENIF1"
"ENSG00000184743","ATL3"
"ENSG00000184752","NDUFA12"
"ENSG00000184831","APOO"
"ENSG00000184857","TMEM186"
"ENSG00000184863","RBM33"
"ENSG00000184867","ARMCX2"
"ENSG00000184887","BTBD6"
"ENSG00000184898","RBM43"
"ENSG00000184924","PTRHD1"
"ENSG00000184939","ZFP90"
"ENSG00000184983","NDUFA6"
"ENSG00000185000","DGAT1"
"ENSG00000185009","AP3M1"
"ENSG00000185019","UBOX5"
"ENSG00000185043","CIB1"
"ENSG00000185104","FAF1"
"ENSG00000185122","HSF1"
"ENSG00000185236","RAB11B"
"ENSG00000185238","PRMT3"
"ENSG00000185246","PRPF39"
"ENSG00000185298","CCDC137"
"ENSG00000185324","CDK10"
"ENSG00000185344","ATP6V0A2"
"ENSG00000185359","HGS"
"ENSG00000185420","SMYD3"
"ENSG00000185432","TMT1A"
"ENSG00000185475","TMEM179B"
"ENSG00000185513","L3MBTL1"
"ENSG00000185515","BRCC3"
"ENSG00000185608","MRPL40"
"ENSG00000185624","P4HB"
"ENSG00000185627","PSMD13"
"ENSG00000185658","BRWD1"
"ENSG00000185722","ANKFY1"
"ENSG00000185728","YTHDF3"
"ENSG00000185753","CXorf38"
"ENSG00000185808","PIGP"
"ENSG00000185813","PCYT2"
"ENSG00000185825","BCAP31"
"ENSG00000185883","ATP6V0C"
"ENSG00000185885","IFITM1"
"ENSG00000185896","LAMP1"
"ENSG00000185909","KLHDC8B"
"ENSG00000185917","SETD4"
"ENSG00000185946","RNPC3"
"ENSG00000186001","LRCH3"
"ENSG00000186010","NDUFA13"
"ENSG00000186088","GSAP"
"ENSG00000186104","CYP2R1"
"ENSG00000186106","ANKRD46"
"ENSG00000186132","C2orf76"
"ENSG00000186153","WWOX"
"ENSG00000186166","CENATAC"
"ENSG00000186184","POLR1D"
"ENSG00000186272","ZNF17"
"ENSG00000186283","TOR3A"
"ENSG00000186298","PPP1CC"
"ENSG00000186318","BACE1"
"ENSG00000186352","ANKRD37"
"ENSG00000186395","KRT10"
"ENSG00000186416","NKRF"
"ENSG00000186432","KPNA4"
"ENSG00000186448","ZNF197"
"ENSG00000186468","RPS23"
"ENSG00000186470","BTN3A2"
"ENSG00000186480","INSIG1"
"ENSG00000186501","TMEM222"
"ENSG00000186522","SEPTIN10"
"ENSG00000186566","GPATCH8"
"ENSG00000186575","NF2"
"ENSG00000186591","UBE2H"
"ENSG00000186625","KATNA1"
"ENSG00000186635","ARAP1"
"ENSG00000186660","ZFP91"
"ENSG00000186687","LYRM7"
"ENSG00000186812","ZNF397"
"ENSG00000186815","TPCN1"
"ENSG00000186834","HEXIM1"
"ENSG00000186866","POFUT2"
"ENSG00000187049","TMEM216"
"ENSG00000187051","RPS19BP1"
"ENSG00000187097","ENTPD5"
"ENSG00000187109","NAP1L1"
"ENSG00000187147","RNF220"
"ENSG00000187231","SESTD1"
"ENSG00000187239","FNBP1"
"ENSG00000187257","RSBN1L"
"ENSG00000187446","CHP1"
"ENSG00000187555","USP7"
"ENSG00000187601","MAGEH1"
"ENSG00000187626","ZKSCAN4"
"ENSG00000187735","TCEA1"
"ENSG00000187742","SECISBP2"
"ENSG00000187764","SEMA4D"
"ENSG00000187778","MCRS1"
"ENSG00000187954","ZFTRAF1"
"ENSG00000188021","UBQLN2"
"ENSG00000188177","ZC3H6"
"ENSG00000188186","LAMTOR4"
"ENSG00000188313","PLSCR1"
"ENSG00000188315","C3orf62"
"ENSG00000188342","GTF2F2"
"ENSG00000188343","CIBAR1"
"ENSG00000188352","FOCAD"
"ENSG00000188529","SRSF10"
"ENSG00000188554","NBR1"
"ENSG00000188603","CLN3"
"ENSG00000188690","UROS"
"ENSG00000188706","ZDHHC9"
"ENSG00000188785","ZNF548"
"ENSG00000188811","NHLRC3"
"ENSG00000188938","FAM120AOS"
"ENSG00000188976","NOC2L"
"ENSG00000188986","NELFB"
"ENSG00000188994","ZNF292"
"ENSG00000189007","ADAT2"
"ENSG00000189043","NDUFA4"
"ENSG00000189046","ALKBH2"
"ENSG00000189050","RNFT1"
"ENSG00000189058","APOD"
"ENSG00000189060","H1-0"
"ENSG00000189067","LITAF"
"ENSG00000189077","TMEM120A"
"ENSG00000189079","ARID2"
"ENSG00000189091","SF3B3"
"ENSG00000189171","S100A13"
"ENSG00000189241","TSPYL1"
"ENSG00000189298","ZKSCAN3"
"ENSG00000189376","C8orf76"
"ENSG00000196116","TDRD7"
"ENSG00000196141","SPATS2L"
"ENSG00000196150","ZNF250"
"ENSG00000196151","WDSUB1"
"ENSG00000196152","ZNF79"
"ENSG00000196177","ACADSB"
"ENSG00000196182","STK40"
"ENSG00000196199","MPHOSPH8"
"ENSG00000196235","SUPT5H"
"ENSG00000196267","ZNF836"
"ENSG00000196284","SUPT3H"
"ENSG00000196290","NIF3L1"
"ENSG00000196305","IARS1"
"ENSG00000196323","ZBTB44"
"ENSG00000196352","CD55"
"ENSG00000196367","TRRAP"
"ENSG00000196387","ZNF140"
"ENSG00000196405","EVL"
"ENSG00000196419","XRCC6"
"ENSG00000196455","PIK3R4"
"ENSG00000196459","TRAPPC2"
"ENSG00000196465","MYL6B"
"ENSG00000196470","SIAH1"
"ENSG00000196504","PRPF40A"
"ENSG00000196505","GDAP2"
"ENSG00000196510","ANAPC7"
"ENSG00000196531","NACA"
"ENSG00000196535","MYO18A"
"ENSG00000196547","MAN2A2"
"ENSG00000196562","SULF2"
"ENSG00000196586","MYO6"
"ENSG00000196591","HDAC2"
"ENSG00000196605","ZNF846"
"ENSG00000196652","ZKSCAN5"
"ENSG00000196655","TRAPPC4"
"ENSG00000196670","ZFP62"
"ENSG00000196683","TOMM7"
"ENSG00000196704","AMZ2"
"ENSG00000196712","NF1"
"ENSG00000196776","CD47"
"ENSG00000196781","TLE1"
"ENSG00000196792","STRN3"
"ENSG00000196821","ILRUN"
"ENSG00000196914","ARHGEF12"
"ENSG00000196937","FAM3C"
"ENSG00000196943","NOP9"
"ENSG00000196961","AP2A1"
"ENSG00000196968","FUT11"
"ENSG00000196975","ANXA4"
"ENSG00000196981","WDR5B"
"ENSG00000196998","WDR45"
"ENSG00000197043","ANXA6"
"ENSG00000197062","ZSCAN26"
"ENSG00000197081","IGF2R"
"ENSG00000197157","SND1"
"ENSG00000197170","PSMD12"
"ENSG00000197217","ENTPD4"
"ENSG00000197223","C1D"
"ENSG00000197226","TBC1D9B"
"ENSG00000197265","GTF2E2"
"ENSG00000197324","LRP10"
"ENSG00000197329","PELI1"
"ENSG00000197345","MRPL21"
"ENSG00000197375","SLC22A5"
"ENSG00000197386","HTT"
"ENSG00000197429","IPP"
"ENSG00000197442","MAP3K5"
"ENSG00000197448","GSTK1"
"ENSG00000197451","HNRNPAB"
"ENSG00000197498","RPF2"
"ENSG00000197535","MYO5A"
"ENSG00000197548","ATG7"
"ENSG00000197563","PIGN"
"ENSG00000197579","TOPORS"
"ENSG00000197586","ENTPD6"
"ENSG00000197601","FAR1"
"ENSG00000197603","CPLANE1"
"ENSG00000197620","EOLA1"
"ENSG00000197622","CDC42SE1"
"ENSG00000197694","SPTAN1"
"ENSG00000197713","RPE"
"ENSG00000197724","PHF2"
"ENSG00000197746","PSAP"
"ENSG00000197771","MCMBP"
"ENSG00000197798","FAM118B"
"ENSG00000197818","SLC9A8"
"ENSG00000197885","NKIRAS1"
"ENSG00000197892","KIF13B"
"ENSG00000197894","ADH5"
"ENSG00000197912","SPG7"
"ENSG00000197930","ERO1A"
"ENSG00000197956","S100A6"
"ENSG00000197965","MPZL1"
"ENSG00000197969","VPS13A"
"ENSG00000197976","AKAP17A"
"ENSG00000198000","NOL8"
"ENSG00000198026","ZNF335"
"ENSG00000198040","ZNF84"
"ENSG00000198042","MAK16"
"ENSG00000198060","MARCHF5"
"ENSG00000198081","ZBTB14"
"ENSG00000198087","CD2AP"
"ENSG00000198105","ZNF248"
"ENSG00000198130","HIBCH"
"ENSG00000198146","ZNF770"
"ENSG00000198160","MIER1"
"ENSG00000198162","MAN1A2"
"ENSG00000198168","SVIP"
"ENSG00000198169","ZNF251"
"ENSG00000198171","DDRGK1"
"ENSG00000198176","TFDP1"
"ENSG00000198189","HSD17B11"
"ENSG00000198198","SZT2"
"ENSG00000198218","QRICH1"
"ENSG00000198231","DDX42"
"ENSG00000198252","STYX"
"ENSG00000198265","HELZ"
"ENSG00000198276","UCKL1"
"ENSG00000198301","SDAD1"
"ENSG00000198331","HYLS1"
"ENSG00000198356","GET3"
"ENSG00000198363","ASPH"
"ENSG00000198373","WWP2"
"ENSG00000198380","GFPT1"
"ENSG00000198382","UVRAG"
"ENSG00000198399","ITSN2"
"ENSG00000198408","OGA"
"ENSG00000198431","TXNRD1"
"ENSG00000198467","TPM2"
"ENSG00000198492","YTHDF2"
"ENSG00000198498","TMA16"
"ENSG00000198522","GPN1"
"ENSG00000198561","CTNND1"
"ENSG00000198585","NUDT16"
"ENSG00000198589","LRBA"
"ENSG00000198612","COPS8"
"ENSG00000198625","MDM4"
"ENSG00000198642","KLHL9"
"ENSG00000198646","NCOA6"
"ENSG00000198663","C6orf89"
"ENSG00000198668","CALM1"
"ENSG00000198689","SLC9A6"
"ENSG00000198690","FAN1"
"ENSG00000198700","IPO9"
"ENSG00000198707","CEP290"
"ENSG00000198715","GLMP"
"ENSG00000198718","TOGARAM1"
"ENSG00000198721","ECI2"
"ENSG00000198722","UNC13B"
"ENSG00000198728","LDB1"
"ENSG00000198730","CTR9"
"ENSG00000198742","SMURF1"
"ENSG00000198746","GPATCH3"
"ENSG00000198752","CDC42BPB"
"ENSG00000198783","ZNF830"
"ENSG00000198791","CNOT7"
"ENSG00000198792","TMEM184B"
"ENSG00000198793","MTOR"
"ENSG00000198799","LRIG2"
"ENSG00000198815","FOXJ3"
"ENSG00000198816","ZNF358"
"ENSG00000198818","SFT2D1"
"ENSG00000198824","CHAMP1"
"ENSG00000198825","INPP5F"
"ENSG00000198833","UBE2J1"
"ENSG00000198836","OPA1"
"ENSG00000198839","ZNF277"
"ENSG00000198856","OSTC"
"ENSG00000198858","R3HDM4"
"ENSG00000198860","TSEN15"
"ENSG00000198862","LTN1"
"ENSG00000198863","RUNDC1"
"ENSG00000198873","GRK5"
"ENSG00000198876","DCAF12"
"ENSG00000198898","CAPZA2"
"ENSG00000198900","TOP1"
"ENSG00000198909","MAP3K3"
"ENSG00000198911","SREBF2"
"ENSG00000198912","C1orf174"
"ENSG00000198919","DZIP3"
"ENSG00000198920","KIAA0753"
"ENSG00000198924","DCLRE1A"
"ENSG00000198925","ATG9A"
"ENSG00000198937","CCDC167"
"ENSG00000198945","L3MBTL3"
"ENSG00000198952","SMG5"
"ENSG00000198954","KIFBP"
"ENSG00000198960","ARMCX6"
"ENSG00000198961","PJA2"
"ENSG00000198964","SGMS1"
"ENSG00000203666","EFCAB2"
"ENSG00000203705","TATDN3"
"ENSG00000203791","EEF1AKMT2"
"ENSG00000203879","GDI1"
"ENSG00000203880","PCMTD2"
"ENSG00000204084","INPP5B"
"ENSG00000204104","TRAF3IP1"
"ENSG00000204120","GIGYF2"
"ENSG00000204178","MACO1"
"ENSG00000204209","DAXX"
"ENSG00000204217","BMPR2"
"ENSG00000204220","PFDN6"
"ENSG00000204227","RING1"
"ENSG00000204228","HSD17B8"
"ENSG00000204231","RXRB"
"ENSG00000204256","BRD2"
"ENSG00000204257","HLA-DMA"
"ENSG00000204267","TAP2"
"ENSG00000204316","MRPL38"
"ENSG00000204406","MBD5"
"ENSG00000204519","ZNF551"
"ENSG00000204560","DHX16"
"ENSG00000204564","C6orf136"
"ENSG00000204568","MRPS18B"
"ENSG00000204569","PPP1R10"
"ENSG00000204574","ABCF1"
"ENSG00000204580","DDR1"
"ENSG00000204590","GNL1"
"ENSG00000204599","TRIM39"
"ENSG00000204628","RACK1"
"ENSG00000204634","TBC1D8"
"ENSG00000204713","TRIM27"
"ENSG00000204842","ATXN2"
"ENSG00000204843","DCTN1"
"ENSG00000204852","TCTN1"
"ENSG00000204856","FAM216A"
"ENSG00000204859","ZBTB48"
"ENSG00000204899","MZT1"
"ENSG00000204946","ZNF783"
"ENSG00000204977","TRIM13"
"ENSG00000205220","PSMB10"
"ENSG00000205250","E2F4"
"ENSG00000205268","PDE7A"
"ENSG00000205302","SNX2"
"ENSG00000205323","SARNP"
"ENSG00000205339","IPO7"
"ENSG00000205423","CNEP1R1"
"ENSG00000205531","NAP1L4"
"ENSG00000205544","TMEM256"
"ENSG00000205629","LCMT1"
"ENSG00000205726","ITSN1"
"ENSG00000205758","CRYZL1"
"ENSG00000205765","RIMOC1"
"ENSG00000205937","RNPS1"
"ENSG00000206418","RAB12"
"ENSG00000206527","HACD2"
"ENSG00000206560","ANKRD28"
"ENSG00000206562","METTL6"
"ENSG00000211455","STK38L"
"ENSG00000211456","SACM1L"
"ENSG00000211460","TSN"
"ENSG00000213066","CEP43"
"ENSG00000213079","SCAF8"
"ENSG00000213281","NRAS"
"ENSG00000213341","CHUK"
"ENSG00000213380","COG8"
"ENSG00000213398","LCAT"
"ENSG00000213463","SYNJ2BP"
"ENSG00000213465","ARL2"
"ENSG00000213523","SRA1"
"ENSG00000213533","STIMATE"
"ENSG00000213585","VDAC1"
"ENSG00000213593","TMX2"
"ENSG00000213614","HEXA"
"ENSG00000213619","NDUFS3"
"ENSG00000213625","LEPROT"
"ENSG00000213626","LBH"
"ENSG00000213639","PPP1CB"
"ENSG00000213780","GTF2H4"
"ENSG00000213920","MDP1"
"ENSG00000213923","CSNK1E"
"ENSG00000213928","IRF9"
"ENSG00000213977","TAX1BP3"
"ENSG00000213995","NAXD"
"ENSG00000214078","CPNE1"
"ENSG00000214087","ARL16"
"ENSG00000214160","ALG3"
"ENSG00000214253","FIS1"
"ENSG00000214367","HAUS3"
"ENSG00000214517","PPME1"
"ENSG00000214530","STARD10"
"ENSG00000214655","ZSWIM8"
"ENSG00000214753","HNRNPUL2"
"ENSG00000214827","MTCP1"
"ENSG00000214941","ZSWIM7"
"ENSG00000215041","NEURL4"
"ENSG00000215114","UBXN2B"
"ENSG00000215301","DDX3X"
"ENSG00000215305","VPS16"
"ENSG00000215712","TMEM242"
"ENSG00000215717","TMEM167B"
"ENSG00000217555","CKLF"
"ENSG00000218739","CEBPZOS"
"ENSG00000219545","UMAD1"
"ENSG00000219626","FAM228B"
"ENSG00000221823","PPP3R1"
"ENSG00000221829","FANCG"
"ENSG00000221838","AP4M1"
"ENSG00000221914","PPP2R2A"
"ENSG00000221978","CCNL2"
"ENSG00000222011","FAM185A"
"ENSG00000223501","VPS52"
"ENSG00000224531","SMIM13"
"ENSG00000225830","ERCC6"
"ENSG00000225921","NOL7"
"ENSG00000226742","HSBP1L1"
"ENSG00000227057","WDR46"
"ENSG00000227345","PARG"
"ENSG00000228474","OST4"
"ENSG00000229833","PET100"
"ENSG00000230124","ACBD6"
"ENSG00000230989","HSBP1"
"ENSG00000231925","TAPBP"
"ENSG00000232119","MCTS1"
"ENSG00000232859","LYRM9"
